"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"FRELIGHSBURG","QC","Long terme","Humidex","Indice humidex extrême (aaaa/mm/jj)","1995/01/15","2018/02/21","1998/03/31","2002/04/16","2013/05/31","1994/06/17","2010/07/08","2006/08/01","2013/09/11","2018/10/09","2002/11/11","2015/12/24",""," "
"FRELIGHSBURG","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien < -20","11,1","9,1","3,1","0,04","0,0","0,0","0,0","0,0","0,0","0,0","0,26","4,8","28,4","C"
"FRELIGHSBURG","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien  < -30","3,1","1,2","0,32","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,32","4,9","C"
"FRELIGHSBURG","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien < -40","0,0","0,04","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,04","C"
"FRELIGHSBURG","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien < -50","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"FRELIGHSBURG","QC","Normales","Refroidissement éolien","Refroidissement éolien extrême","-39,9","-41,0","-39,7","-23,9","-7,0","0,0","0,0","0,0","-3,9","-10,0","-24,5","-37,9","",""
"FRELIGHSBURG","QC","Normales","Refroidissement éolien","Refroidissement éolien extrême (aaaa/mm/jj)","2004/01/14","1995/02/06","2003/03/03","1995/04/05","1995/05/07","1994/06/01","1994/07/01","1994/08/01","2000/09/28","2020/10/31","2018/11/22","2004/12/20",""," "
"FRELIGHSBURG","QC","Long terme","Refroidissement éolien","Refroidissement éolien extrême","-39,9","-41,0","-39,7","-23,9","-7,0","0,0","0,0","0,0","-3,9","-10,0","-24,5","-37,9","",""
"FRELIGHSBURG","QC","Long terme","Refroidissement éolien","Refroidissement éolien extrême (aaaa/mm/jj)","2004/01/14","1995/02/06","2003/03/03","1995/04/05","1995/05/07","1994/06/01","1994/07/01","1994/08/01","2000/09/28","2020/10/31","2018/11/22","2004/12/20",""," "
"FRELIGHSBURG","QC","Normales","Humidité","Pression de vapeur moyenne (kPa)","0,3","0,3","0,4","0,6","1,0","1,5","1,8","1,8","1,4","0,9","0,6","0,4","0,9","C"
"FRELIGHSBURG","QC","Normales","Humidité","Humidité relative moyenne - 0600HNL (%)","79,4","76,8","77,0","74,6","77,1","84,2","86,3","88,0","89,1","85,0","82,0","82,8","81,9","C"
"FRELIGHSBURG","QC","Normales","Humidité","Humidité relative moyenne - 1500HNL (%)","68,6","62,2","58,0","51,8","53,1","59,0","60,5","60,8","62,4","63,1","67,9","74,1","61,8","C"
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (10%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   22",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (25%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   11",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (33%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   09",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (50%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   07",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (66%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   04",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (75%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   01",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (90%)"," "," "," "," "," "," "," "," "," "," "," "," ","avr.  30",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (10%)"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 24",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (25%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  04",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (33%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  10",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (50%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  15",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (66%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  17",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (75%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  18",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (90%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  23",""
"FRELIGHSBURG","QC","Long terme","Sans gel","Probabilités de période sans gel, nombre inférieur ou égal à celui indiqué (jours) (10%)"," "," "," "," "," "," "," "," "," "," "," "," ","141",""
