"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"TROIS-RIVIERES","QC","Normales","Précipitation","Couverture de neige, fin de mois (cm)","45","56","36","0","0","0","0","0","0","0","6","28","14","D"
"TROIS-RIVIERES","QC","Normales","Précipitation","Extrême quotidien de pluie (mm)","40,6","58,1","32,3","42,0","36,9","51,2","69,0","58,8","94,4","49,4","79,4","49,7","",""
"TROIS-RIVIERES","QC","Normales","Précipitation","Extrême quotidien de pluie (mm) (aaaa/mm/jj)","2006/01/18","1996/02/20","1998/03/09","2006/04/23","2006/05/02","2000/06/25","1992/07/17","2005/08/31","2004/09/09","1996/10/21","1996/11/08","2003/12/11",""," "
"TROIS-RIVIERES","QC","Normales","Précipitation","Extrême quotidien de neige (cm)","29,5","51,9","47,0","23,3","1,0","0,0","0,0","0,0","0,0","15,0","34,6","57,5","",""
"TROIS-RIVIERES","QC","Normales","Précipitation","Extrême quotidien de neige (cm) (aaaa/mm/jj)","2009/01/28","2008/02/01","2001/03/22","2007/04/04","1997/05/06","1991/06/01","1991/07/01","1991/08/01","1991/09/29","1993/10/31","2002/11/17","2007/12/16",""," "
"TROIS-RIVIERES","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm)","40,6","58,1","47,0","42,0","50,1","51,2","69,0","69,6","94,4","49,4","79,4","57,5","",""
"TROIS-RIVIERES","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","2006/01/18","1996/02/20","2001/03/22","2006/04/23","2017/05/01","2000/06/25","1992/07/17","2011/08/28","2004/09/09","1996/10/21","1996/11/08","2007/12/16",""," "
"TROIS-RIVIERES","QC","Normales","Précipitation","Extrême quotidien couverture de neige (cm)","86","114","148","126","1","0","0","0","0","9","28","80","",""
"TROIS-RIVIERES","QC","Normales","Précipitation","Extrême quotidien couverture de neige (cm) (aaaa/mm/jj)","2009/01/31","2008/02/15","2008/03/20","2008/04/01","1997/05/07","1991/06/01","1991/07/01","1991/08/01","1991/09/01","1997/10/27","2002/11/19","2007/12/17",""," "
"TROIS-RIVIERES","QC","Long terme","Précipitation","Extrême quotidien de pluie (mm)","40,6","58,1","42,4","43,4","36,9","68,8","69,0","58,8","94,4","56,1","79,4","49,7","",""
"TROIS-RIVIERES","QC","Long terme","Précipitation","Extrême quotidien de pluie (mm) (aaaa/mm/jj)","2006/01/18","1996/02/20","1975/03/19","1980/04/09","2006/05/02","1981/06/22","1992/07/17","2005/08/31","2004/09/09","1976/10/09","1996/11/08","2003/12/11",""," "
"TROIS-RIVIERES","QC","Long terme","Précipitation","Extrême quotidien de neige (cm)","32,0","51,9","47,0","43,2","1,0","0,0","0,0","0,0","0,0","15,0","34,6","57,5","",""
