"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"LA POCATIERE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 10 °C","0,08","0,11","0,62","8,4","26,5","29,6","31,0","31,0","29,2","17,1","3,5","0,43","177,5","C"
"LA POCATIERE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 20 °C","0,0","0,0","0,03","0,30","7,2","18,8","27,0","26,0","11,3","1,4","0,11","0,0","92,2","C"
"LA POCATIERE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 30 °C","0,0","0,0","0,0","0,0","0,33","1,1","1,8","1,0","0,21","0,0","0,0","0,0","4,4","C"
"LA POCATIERE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 35 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,04","0,0","0,0","0,0","0,0","0,04","C"
"LA POCATIERE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale > 20 °C","0,0","0,0","0,0","0,0","0,04","0,29","0,96","0,63","0,29","0,0","0,0","0,0","2,2","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale > 10 °C","0,0","0,0","0,0","0,03","2,1","13,1","26,0","23,2","9,9","1,3","0,07","0,0","75,7","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale > 0 °C","0,54","0,30","2,0","10,2","27,8","30,0","31,0","31,0","29,5","23,0","8,5","1,4","195,2","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 2 °C","30,9","28,2","30,6","26,2","8,3","0,25","0,0","0,0","2,0","14,5","25,5","30,8","197,2","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 0 °C","30,5","28,0","29,0","19,8","3,2","0,04","0,0","0,0","0,50","8,0","21,5","29,6","170,0","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -2 °C","29,9","26,8","25,4","11,2","0,68","0,0","0,0","0,0","0,08","3,1","15,3","27,3","139,7","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -10 °C","23,1","20,4","12,3","0,79","0,0","0,0","0,0","0,0","0,0","0,0","2,1","15,3","74,0","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -20 °C","8,2","5,6","1,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,3","17,7","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -30 °C","0,19","0,04","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,23","C"
"LA POCATIERE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
