L6N;43.62;-79.73
L6O;43.7;-79.55
L6P;43.78;-79.7
L6R;43.75;-79.75
L6S;43.730000000000004;-79.73
L6T;43.71;-79.7
L6U;43.67;-79.74
L6V;43.7;-79.76
L6W;43.68;-79.74
L6X;43.68;-79.78
L6Y;43.660000000000004;-79.75
L6Z;43.730000000000004;-79.79
L7A;43.7;-79.82000000000001
L7B;43.94;-79.54
L7C;43.800000000000004;-79.87
L7D;43.93;-79.53
L7E;43.89;-79.76
L7F;43.980000000000004;-79.78
L7G;43.65;-79.91
L7H;43.5;-79.78
L7I;43.42;-79.82000000000001
L7J;43.63;-80.04
L7K;43.87;-80.0
L7L;43.37;-79.76
L7M;43.38;-79.82000000000001
L7N;43.35;-79.78
L7P;43.36;-79.84
L7R;43.34;-79.8
L7S;43.33;-79.81
L7T;43.31;-79.84
L7V;43.87;-79.29
L8A;43.46;-79.79
L8B;43.28;-79.82000000000001
L8C;43.25;-79.73
L8D;43.26;-79.91
L8E;43.230000000000004;-79.72
L8F;43.25;-79.93
L8G;43.22;-79.75
L8H;43.25;-79.8
L8J;43.19;-79.77
L8K;43.230000000000004;-79.8
L8L;43.26;-79.85000000000001
L8M;43.25;-79.84
L8N;43.25;-79.86
L8O;43.24;-79.88
L8P;43.25;-79.88
L8R;43.26;-79.87
L8S;43.26;-79.91
L8T;43.22;-79.83
L8U;43.22;-79.82000000000001
L8V;43.230000000000004;-79.85000000000001
L8W;43.2;-79.85000000000001
L9A;43.230000000000004;-79.87
L9B;43.21;-79.89
L9C;43.230000000000004;-79.9
L9D;43.5;-79.86
L9E;43.57;-79.93
L9F;44.32;-79.54
L9G;43.22;-79.98
L9H;43.27;-79.96000000000001
L9J;43.480000000000004;-79.86
L9K;43.24;-79.93
L9L;44.06;-79.01
L9M;44.75;-79.93
L9N;44.09;-79.51
L9P;44.09;-79.14
L9R;44.15;-79.85000000000001
L9S;44.33;-79.58
L9T;43.51;-79.87
L9V;44.0;-80.14
L9W;43.92;-80.10000000000001
L9X;43.99;-79.7
L9Y;44.49;-80.23
L9Z;44.5;-80.04
M1A;43.6;-79.33
M1B;43.81;-79.21000000000001
M1C;43.79;-79.16
M1D;43.76;-79.31
M1E;43.77;-79.19
M1F;43.78;-79.22
M1G;43.77;-79.22
M1H;43.76;-79.25
M1J;43.75;-79.24
M1K;43.730000000000004;-79.26
M1L;43.71;-79.28
M1M;43.730000000000004;-79.23
M1N;43.7;-79.26
M1P;43.76;-79.27
M1Q;43.77;-79.2
M1R;43.75;-79.31
M1S;43.79;-79.27
M1T;43.78;-79.3
M1U;43.800000000000004;-79.31
M1V;43.82;-79.28
M1W;43.800000000000004;-79.32000000000001
M1X;43.82;-79.23
M2A;43.67;-79.65
M2B;43.72;-79.39
M2C;43.75;-79.37
M2E;43.79;-79.36
M2G;43.68;-79.49
M2H;43.800000000000004;-79.36
M2J;43.78;-79.35000000000001
M2K;43.78;-79.39
M2L;43.75;-79.38
M2M;43.79;-79.41
M2N;43.77;-79.41
M2P;43.75;-79.4
M2R;43.78;-79.43
M3A;43.75;-79.33
M3B;43.75;-79.36
M3C;43.72;-79.34
M3E;43.730000000000004;-79.29
M3G;44.51;-81.58
M3H;43.75;-79.45
M3I;43.76;-79.49
M3J;43.76;-79.49
M3K;43.730000000000004;-79.47
M3L;43.730000000000004;-79.51
M3M;43.730000000000004;-79.49
M3N;43.75;-79.52
M4A;43.730000000000004;-79.31
M4B;43.71;-79.31
M4C;43.69;-79.31
M4D;43.71;-79.39
M4E;43.68;-79.3
M4F;43.79;-79.27
M4G;43.71;-79.37
M4H;43.7;-79.35000000000001
M4I;43.65;-79.38
M4J;43.69;-79.34
M4K;43.68;-79.36
M4L;43.67;-79.32000000000001
M4M;43.660000000000004;-79.35000000000001
M4N;43.730000000000004;-79.4
M4P;43.71;-79.4
M4R;43.71;-79.41
M4S;43.7;-79.4
M4T;43.69;-79.39
M4V;43.68;-79.4
M4W;43.68;-79.38
M4X;43.67;-79.37
M4Y;43.67;-79.38
M4Z;43.64;-79.44
M5A;43.660000000000004;-79.37
M5B;43.660000000000004;-79.38
M5C;43.660000000000004;-79.4
M5E;43.65;-79.38
M5G;43.660000000000004;-79.39
M5H;43.65;-79.4
M5J;43.65;-79.38
M5K;43.65;-79.39
M5L;43.65;-79.38
M5M;43.730000000000004;-79.42
M5N;43.71;-79.42
M5O;43.67;-79.4
M5P;43.7;-79.41
M5R;43.67;-79.4
M5S;43.660000000000004;-79.4
M5T;43.65;-79.4
M5U;43.64;-79.49
M5V;43.65;-79.4
M5W;43.65;-79.38
M6A;43.72;-79.45
M6B;43.71;-79.44
M6C;43.69;-79.44
M6D;43.7;-79.45
M6E;43.69;-79.45
M6F;43.65;-79.47
M6G;43.67;-79.42
M6H;43.67;-79.43
M6I;43.74;-79.31
M6J;43.65;-79.41
M6K;43.64;-79.43
M6L;43.71;-79.49
M6M;43.69;-79.48
M6N;43.68;-79.48
M6O;43.64;-79.4
M6P;43.660000000000004;-79.46000000000001
M6R;43.65;-79.45
M6S;43.65;-79.48
M7A;43.67;-79.39
M7B;43.7;-79.44
M7C;43.65;-79.39
M7H;43.75;-79.45
M7J;43.65;-79.41
M7M;43.57;-79.61
M7N;43.76;-79.41
M7P;43.69;-79.38
M7S;42.96;-82.35000000000001
M7T;42.980000000000004;-82.41
M7X;43.78;-79.25
M7Y;43.72;-79.28
M7Z;43.78;-79.25
M8A;43.62;-79.51
M8B;43.64;-79.48
M8C;43.660000000000004;-79.58
M8G;43.660000000000004;-79.42
M8H;43.15;-80.49
M8I;43.64;-79.52
M8K;43.65;-79.51
M8L;43.64;-79.53
M8M;43.69;-79.47
M8N;43.65;-79.49
M8P;43.660000000000004;-79.45
M8R;43.59;-79.54
M8T;43.63;-79.49
M8V;43.61;-79.5
M8W;43.6;-79.54
M8X;43.65;-79.52
M8Y;43.63;-79.5
M8Z;43.63;-79.52
M9A;43.67;-79.52
M9B;43.65;-79.55
M9C;43.64;-79.58
M9D;43.64;-79.54
M9E;43.74;-79.45
M9G;43.35;-80.22
M9H;43.7;-79.54
M9I;43.68;-79.53
M9J;43.89;-79.11
M9K;43.69;-79.48
M9L;43.76;-79.56
M9M;43.74;-79.53
M9N;43.7;-79.51
M9P;43.69;-79.53
M9R;43.69;-79.56
M9S;43.32;-80.34
M9T;43.69;-79.49
M9V;43.74;-79.58
M9W;43.72;-79.58
N0A;42.97;-80.10000000000001
N0B;43.53;-80.45
N0C;44.08;-80.71000000000001
N0E;42.95;-80.42
N0F;44.300000000000004;-81.10000000000001
N0G;43.99;-81.06
N0H;44.54;-81.02
N0I;42.2;-82.69
N0J;43.03;-80.63
N0K;43.49;-81.13
N0L;42.83;-81.29
N0M;43.31;-81.48
N0N;43.1;-83.09
N0O;42.57;-81.68
N0P;42.37;-82.09
N1A;42.910000000000004;-79.61
N1B;43.61;-80.2
N1C;43.5;-80.24
N1D;43.39;-80.3
N1E;43.56;-80.24
N1G;43.52;-80.23
N1H;43.54;-80.27
N1J;45.67;-90.77
N1K;43.53;-80.29
N1L;43.51;-80.2
N1M;43.7;-80.38
N1N;43.77;-80.51
N1O;43.51;-80.21000000000001
N1P;43.34;-80.27
N1R;43.37;-80.31
N1S;43.35;-80.33
N1T;43.39;-80.29
N2A;43.44;-80.43
N2B;43.46;-80.45
N2C;43.43;-80.45
N2E;43.410000000000004;-80.49
N2G;43.44;-80.49
N2H;43.46;-80.48
N2I;43.46;-80.53
N2J;43.47;-80.51
N2K;43.49;-80.5
N2L;43.47;-80.54
N2M;43.44;-80.51
N2N;43.43;-80.54
N2O;43.45;-80.56
N2P;43.39;-80.43
N2R;43.4;-80.45
N2S;43.28;-80.34
N2T;43.46;-80.57000000000001
N2V;43.49;-80.56
N2W;42.85;-81.74
N2X;44.22;-81.61
N2Z;44.18;-81.63
N3A;43.39;-80.7
N3B;43.59;-80.56
N3C;43.43;-80.31
N3D;43.13;-80.25
N3E;43.38;-80.38
N3F;43.14;-80.25
N3G;43.09;-80.77
N3H;43.39;-80.36
N3I;43.19;-80.38
N3J;43.27;-80.39
N3K;42.83;-80.3
N3L;43.2;-80.38
N3M;42.78;-81.58
N3N;43.42;-80.46000000000001
N3P;43.18;-80.24
N3R;43.17;-80.27
N3S;43.14;-80.24
N3T;43.14;-80.27
N3V;43.18;-80.31
N3W;43.06;-79.94
N3X;43.15;-80.23
N3Y;42.84;-80.31
N4A;43.0;-81.19
N4B;42.85;-80.49
N4C;42.74;-81.56
N4G;42.87;-80.73
N4I;44.61;-80.59
N4J;43.38;-80.15
N4K;44.57;-80.94
N4L;44.6;-80.59
N4M;43.480000000000004;-80.41
N4N;44.15;-81.02
N4O;44.550000000000004;-80.57000000000001
N4P;43.28;-80.33
N4R;43.42;-80.65
N4S;43.13;-80.75
N4T;43.15;-80.74
N4V;43.11;-80.74
N4W;43.730000000000004;-80.95
N4X;43.28;-81.14
N4Y;43.47;-80.29
N4Z;43.37;-80.97
N5A;43.37;-80.98
N5B;43.01;-81.19
N5C;43.04;-80.88
N5E;43.17;-80.61
N5G;43.1;-80.77
N5H;42.77;-80.99
N5J;43.31;-80.04
N5K;43.27;-81.19
N5L;42.68;-81.22
N5M;43.160000000000004;-80.53
N5N;42.83;-81.61
N5P;42.79;-81.18
N5R;42.77;-81.18
N5S;43.46;-80.15
N5T;44.0;-88.03
N5U;43.13;-81.12
N5V;43.01;-81.18
N5W;42.99;-81.19
N5X;43.03;-81.26
N5Y;43.01;-81.23
N5Z;42.97;-81.21000000000001
N6A;42.99;-81.25
N6B;42.99;-81.23
N6C;42.96;-81.24
N6E;42.94;-81.22
N6G;43.01;-81.3
N6H;42.980000000000004;-81.3
N6I;42.96;-81.28
N6J;42.96;-81.27
N6K;42.95;-81.32000000000001
N6L;42.9;-81.26
N6M;42.97;-81.16
N6N;42.93;-81.14
N6O;42.980000000000004;-81.26
N6P;42.910000000000004;-81.3
N7A;43.74;-81.71000000000001
N7B;43.01;-82.39
N7C;42.97;-81.63
N7E;43.58;-80.22
N7G;42.96;-81.62
N7H;43.24;-81.33
N7I;42.43;-82.16
N7J;42.980000000000004;-82.01
N7K;42.95;-81.29
N7L;42.410000000000004;-82.2
N7M;42.4;-82.18
N7N;42.99;-82.31
N7O;42.42;-82.21000000000001
N7S;42.99;-82.36
N7T;42.97;-82.39
N7U;42.94;-81.23
N7V;43.0;-82.39
N7W;42.97;-82.32000000000001
N7X;43.02;-82.32000000000001
N8A;42.59;-82.39
N8B;42.43;-82.67
N8C;42.88;-81.63
N8D;42.29;-83.05
N8E;42.28;-82.98
N8G;43.0;-81.28
N8H;42.050000000000004;-82.60000000000001
N8K;42.300000000000004;-83.03
N8L;43.25;-79.82000000000001
N8M;42.17;-82.82000000000001
N8N;42.31;-82.88
N8P;42.33;-82.9
N8Q;42.31;-83.0
N8R;42.31;-82.91
N8S;42.33;-82.95
N8T;42.31;-82.95
N8V;42.29;-82.86
N8W;42.29;-82.99
N8X;42.300000000000004;-83.02
N8Y;42.32;-82.99
N9A;42.31;-83.03
N9B;42.300000000000004;-83.05
N9C;42.29;-83.07000000000001
N9D;43.64;-79.56
N9E;42.27;-83.03
N9F;42.25;-83.02
N9G;42.25;-83.0
N9H;42.24;-83.03
N9J;42.230000000000004;-83.08
N9K;42.300000000000004;-82.87
N9M;42.61;-81.92
N9N;42.230000000000004;-83.0
N9P;42.71;-81.94
N9R;42.53;-82.26
N9S;42.6;-82.2
N9T;42.31;-82.94
N9U;42.11;-83.09
N9V;42.11;-83.10000000000001
N9W;43.0;-81.27
N9X;42.31;-83.03
N9Y;42.04;-82.73
P0A;45.63;-79.28
P0B;45.15;-79.4
P0C;45.24;-79.79
P0E;44.89;-79.5
P0G;45.59;-80.17
P0H;46.38;-79.67
P0I;48.76;-91.62
P0J;47.550000000000004;-79.9
P0K;48.31;-80.28
P0L;50.07;-82.29
P0M;46.99;-81.73
P0N;48.54;-81.35000000000001
P0P;45.86;-82.25
P0R;46.32;-83.41
P0S;47.54;-84.77
P0T;49.17;-88.43
P0V;51.09;-92.33
P1A;46.29;-79.44
P1B;46.32;-79.46000000000001
P1C;46.32;-79.44
P1E;48.38;-89.28
P1H;45.33;-79.22
P1K;47.95;-96.13
P1L;45.04;-79.31
P1M;45.01;-79.32000000000001
P1O;45.56;-79.33
P1P;44.92;-79.37
P2A;45.35;-80.03
P2B;46.37;-79.92
P2E;48.71;-86.37
P2G;51.02;-114.04
P2N;48.15;-80.03
P3A;46.52;-80.95
P3B;46.49;-80.96000000000001
P3C;46.49;-81.01
P3D;46.46;-80.99
P3E;46.47;-81.0
P3G;46.42;-80.99
P3I;46.56;-80.87
P3J;46.550000000000004;-80.88
P3L;46.56;-80.87
P3N;46.61;-81.01
P3O;46.480000000000004;-81.01
P3P;46.65;-80.96000000000001
P4A;46.33;-81.05
P4B;51.29;-114.01
P4N;48.480000000000004;-81.34
P4P;48.5;-81.35000000000001
P4R;48.480000000000004;-81.38
P5A;46.38;-82.65
P5E;46.25;-81.77
P5J;53.54;-113.49000000000001
P5L;43.36;-79.84
P5M;53.56;-113.54
P5N;49.42;-82.42
P6A;46.51;-84.3
P6B;46.52;-84.31
P6C;46.54;-84.37
P7A;48.45;-89.22
P7B;48.43;-89.24
P7C;48.39;-89.26
P7E;48.370000000000005;-89.28
P7G;48.46;-89.3
P7J;48.32;-89.34
P8A;49.79;-92.85000000000001
P8L;53.71;-113.21000000000001
P8N;49.78;-92.83
P8T;50.1;-91.93
P9A;48.61;-93.4
P9C;48.38;-89.29
P9H;47.35;-86.39
P9M;49.76;-94.47
P9N;49.77;-94.47
R0A;49.42;-96.83
R0B;55.09;-97.82000000000001
R0C;50.93;-97.61
R0E;50.2;-96.39
R0G;49.45;-97.93
R0H;50.11;-98.41
R0J;50.58;-100.23
R0K;49.63;-99.67
R0L;51.69;-100.47
R1A;50.120000000000005;-96.93
R1B;50.08;-96.93
R1C;47.75;-86.28
R1G;45.410000000000004;-75.64
R1J;49.7;-112.84
R1M;49.84;-97.11
R1N;49.97;-98.29
R2A;49.88;-99.02
R2B;49.910000000000004;-97.15
R2C;49.9;-97.01
R2E;49.97;-97.03
R2F;49.95;-97.21000000000001
R2G;49.94;-97.07000000000001
R2H;49.88;-97.12
R2J;49.870000000000005;-97.08
R2K;49.92;-97.09
R2L;49.910000000000004;-97.10000000000001
R2M;49.84;-97.11
R2N;49.81;-97.10000000000001
R2P;49.96;-97.17
R2R;49.94;-97.21000000000001
R2S;49.84;-97.18
R2T;49.89;-97.10000000000001
R2U;49.9;-97.10000000000001
R2V;49.95;-97.12
R2W;49.92;-97.13
R2X;49.93;-97.17
R2Y;49.89;-97.29
R3A;49.9;-97.15
R3B;49.9;-97.14
R3C;49.89;-97.14
R3E;49.910000000000004;-97.18
R3F;49.88;-97.23
R3G;49.89;-97.18
R3H;49.9;-97.21000000000001
R3J;49.88;-97.24000000000001
R3K;49.88;-97.29
R3L;49.870000000000005;-97.14
R3M;49.870000000000005;-97.16
R3N;49.86;-97.19
R3O;49.83;-97.15
R3P;49.85;-97.2
R3R;49.86;-97.28
R3S;49.84;-97.26
R3T;49.82;-97.15
R3V;49.77;-97.16
R3W;49.910000000000004;-97.05
R3X;49.83;-97.06
R3Y;49.81;-97.18
R4A;50.01;-97.10000000000001
R4G;49.870000000000005;-97.4
R4H;49.870000000000005;-97.38
R4J;49.86;-97.4
R5A;49.72;-97.08
R5G;49.53;-96.69
R5H;49.67;-96.66
R6G;49.88;-97.18
R6H;49.2;-98.09
R6M;49.19;-98.11
R6N;49.19;-98.11
R6W;49.18;-97.95
R7A;49.84;-99.94
R7B;49.84;-99.98
R7C;49.88;-99.95
R7E;43.160000000000004;-79.44
R7H;49.85;-99.95
R7K;45.45;-75.63
R7N;51.15;-100.05
R8A;54.77;-101.86
R8N;55.74;-97.86
R9A;53.82;-101.25
S0A;51.4;-102.92
S0B;49.63;-105.99000000000001
S0C;49.410000000000004;-103.09
S0D;50.19;-104.9
S0E;52.97;-103.8
S0G;50.52;-104.08
S0H;50.09;-106.2
S0J;53.980000000000004;-105.87
S0K;52.27;-106.33
S0L;51.480000000000004;-108.55
S0M;53.800000000000004;-108.68
S3B;51.22;-102.44
S3N;51.21;-102.47
S4A;49.14;-102.99000000000001
S4B;50.49;-104.65
S4E;50.49;-104.65
S4H;49.67;-103.85000000000001
S4K;50.5;-104.64
S4L;50.44;-104.44
S4M;50.46;-104.54
S4N;50.45;-104.57000000000001
S4P;50.45;-104.60000000000001
S4R;50.480000000000004;-104.62
S4S;50.42;-104.62
S4T;50.46;-104.64
S4V;50.43;-104.55
S4W;50.42;-104.65
S4X;50.49;-104.67
S4Y;50.480000000000004;-104.7
S6B;53.2;-105.71000000000001
S6H;50.39;-105.55
S6J;50.410000000000004;-105.54
S6K;50.38;-105.58
S6N;50.39;-105.53
S6R;53.2;-105.74000000000001
S6T;50.45;-104.59
S6U;53.2;-105.73
S6V;53.2;-105.74000000000001
S7B;52.11;-106.57000000000001
S7C;52.14;-106.68
S7E;52.14;-106.69
S7G;52.13;-106.62
S7H;52.120000000000005;-106.62
S7J;52.1;-106.63
S7K;52.160000000000004;-106.64
S7L;52.14;-106.7
S7M;52.120000000000005;-106.7
S7N;52.13;-106.61
S7O;52.15;-106.7
S7P;52.2;-106.63
S7R;52.160000000000004;-106.69
S7S;52.15;-106.59
S7T;52.06;-106.62
S7V;52.1;-106.56
S9A;52.78;-108.29
S9H;50.29;-107.8
S9K;51.71;-107.24000000000001
S9N;50.45;-104.54
S9V;53.27;-110.0
S9X;54.13;-108.44
T0A;54.43;-111.82000000000001
T0B;53.050000000000004;-111.69
T0C;52.7;-113.21000000000001
T0E;53.52;-115.60000000000001
T0G;54.910000000000004;-114.54
T0H;56.19;-118.02
T0I;50.34;-113.77
T0J;51.050000000000004;-111.98
T0K;49.54;-112.72
T0L;50.6;-113.94
T1A;50.04;-110.68
T1B;50.01;-110.66
T1C;50.06;-110.68
T1E;51.800000000000004;-113.52
T1F;51.49;-113.89
T1G;49.79;-112.14
T1H;49.71;-112.82000000000001
T1J;49.69;-112.83
T1K;49.68;-112.83
T1L;51.18;-115.57000000000001
T1M;49.74;-112.63
T1N;49.69;-112.73
T1P;51.050000000000004;-113.39
T1R;50.57;-111.91
T1S;50.72;-113.96000000000001
T1T;51.050000000000004;-114.13
T1U;51.09;-113.96000000000001
T1V;50.58;-113.87
T1W;51.08;-115.34
T1X;51.06;-113.84
T1Y;51.08;-113.97
T2A;51.050000000000004;-113.98
T2B;51.03;-114.0
T2C;50.99;-113.99000000000001
T2E;51.07;-114.04
T2F;51.03;-114.07000000000001
T2G;51.04;-114.05
T2H;51.0;-114.06
T2I;51.1;-114.14
T2J;50.95;-114.04
T2K;51.1;-114.07000000000001
T2L;51.09;-114.12
T2M;51.06;-114.09
T2N;51.06;-114.10000000000001
T2P;51.050000000000004;-114.07000000000001
T2R;51.04;-114.07000000000001
T2S;51.03;-114.07000000000001
T2T;51.04;-114.10000000000001
T2V;50.980000000000004;-114.10000000000001
T2W;50.95;-114.11
T2X;50.9;-114.05
T2Y;50.910000000000004;-114.10000000000001
T2Z;50.92;-113.98
T3A;51.120000000000005;-114.14
T3B;51.09;-114.18
T3C;51.050000000000004;-114.11
T3E;51.02;-114.12
T3F;51.01;-114.01
T3G;51.13;-114.19
T3H;51.04;-114.19
T3J;51.11;-113.95
T3K;51.15;-114.08
T3L;51.120000000000005;-114.23
T3M;50.89;-113.97
T3N;51.14;-113.97
T3O;51.14;-114.25
T3P;51.17;-114.11
T3R;51.17;-114.19
T3S;50.980000000000004;-113.93
T3T;51.46;-112.26
T3V;51.120000000000005;-113.96000000000001
T3W;52.02;-113.82000000000001
T3X;51.0;-114.10000000000001
T3Y;51.01;-114.08
T3Z;51.08;-114.32000000000001
T4A;51.28;-113.99000000000001
T4B;51.29;-114.03
T4C;51.22;-114.46000000000001
T4E;52.24;-113.71000000000001
T4F;52.31;-114.09
T4G;52.02;-113.95
T4H;51.800000000000004;-114.11
T4J;52.67;-113.58
T4K;51.19;-114.26
T4L;52.46;-113.74000000000001
T4M;51.78;-113.91
T4N;52.27;-113.81
T4P;52.29;-113.81
T4R;52.25;-113.77
T4S;52.300000000000004;-114.06
T4T;52.36;-114.91
T4V;53.01;-112.83
T4W;52.52;-113.73
T4X;53.36;-113.42
T5A;53.58;-113.43
T5B;53.56;-113.48
T5C;53.58;-113.47
T5E;53.58;-113.51
T5F;53.550000000000004;-113.63
T5G;53.56;-113.51
T5H;53.550000000000004;-113.49000000000001
T5I;53.6;-113.41
T5J;53.53;-113.5
T5K;53.54;-113.51
T5L;53.59;-113.55
T5M;53.57;-113.55
T5N;53.56;-113.54
T5O;53.53;-113.62
T5P;53.56;-113.57000000000001
T5R;53.54;-113.56
T5S;53.550000000000004;-113.64
T5T;53.52;-113.64
T5V;53.58;-113.59
T5W;53.54;-113.45
T5X;53.6;-113.54
T5Y;53.61;-113.4
T5Z;53.6;-113.53
T6A;53.54;-113.45
T6B;53.52;-113.44
T6C;53.52;-113.46000000000001
T6E;53.51;-113.48
T6F;53.52;-113.51
T6G;53.53;-113.51
T6H;53.51;-113.51
T6I;53.480000000000004;-113.42
T6J;53.47;-113.5
T6K;53.47;-113.45
T6L;53.46;-113.41
T6M;53.49;-113.64
T6N;53.46;-113.48
T6P;53.5;-113.38
T6Q;53.52;-113.52
T6R;53.46;-113.58
T6S;53.56;-113.36
T6T;53.47;-113.39
T6U;53.620000000000005;-113.55
T6V;53.620000000000005;-113.58
T6W;53.43;-113.55
T6X;53.43;-113.45
T7A;53.230000000000004;-114.96000000000001
T7C;53.53;-114.0
T7E;53.58;-116.42
T7G;49.79;-112.16
T7H;49.71;-112.84
T7J;53.47;-113.54
T7K;53.550000000000004;-113.92
T7M;49.730000000000004;-112.61
T7N;54.1;-114.4
T7P;54.15;-113.86
T7S;54.14;-115.67
T7V;53.4;-117.57000000000001
T7X;53.550000000000004;-113.9
T7Y;53.44;-113.85000000000001
T7Z;53.53;-114.01
T8A;53.53;-113.29
T8B;53.480000000000004;-113.29
T8C;53.46;-113.2
T8E;53.51;-113.13
T8G;53.47;-113.01
T8H;53.550000000000004;-113.28
T8K;54.1;-115.18
T8L;53.7;-113.22
T8M;53.61;-113.48
T8N;53.64;-113.62
T8O;53.71;-113.21000000000001
T8R;53.79;-113.64
T8S;56.230000000000004;-117.29
T8T;53.63;-113.67
T8U;55.17;-118.79
T8V;55.17;-118.8
T8W;55.13;-118.76
T8X;55.17;-118.77
T9A;52.97;-113.38
T9B;53.28;-110.05
T9C;53.5;-112.06
T9E;53.27;-113.55
T9G;53.36;-113.72
T9H;56.71;-111.37
T9J;56.71;-111.37
T9K;56.730000000000004;-111.46000000000001
T9L;53.68;-113.25
T9M;54.43;-110.21000000000001
T9N;54.26;-110.75
T9P;52.6;-113.96000000000001
T9R;54.02;-112.17
T9S;54.7;-113.31
T9T;56.730000000000004;-111.46000000000001
T9V;53.28;-110.03
T9W;52.84;-110.85000000000001
T9X;53.35;-110.87
V0A;50.93;-116.61
V0B;49.550000000000004;-115.84
V0C;56.870000000000005;-122.43
V0E;50.84;-119.39
V0G;49.69;-117.63
V0H;49.36;-119.25
V0I;50.75;-119.22
V0J;54.660000000000004;-125.71000000000001
V0K;51.31;-121.4
V0L;52.07;-123.38000000000001
V0M;49.35;-122.23
V0N;49.79;-124.13000000000001
V0P;49.980000000000004;-125.22
V0Q;51.29;-116.96000000000001
V0R;49.06;-124.2
V0S;48.51;-124.09
V1A;49.68;-115.98
V1B;50.25;-119.24000000000001
V1C;49.52;-115.77
V1E;50.69;-119.27
V1F;49.92;-119.43
V1G;55.76;-120.24000000000001
V1H;50.24;-119.37
V1I;50.72;-119.26
V1J;56.25;-120.84
V1K;50.11;-120.78
V1L;49.5;-117.28
V1M;49.17;-122.60000000000001
V1N;49.31;-117.66
V1O;49.53;-115.74000000000001
V1P;49.88;-119.32000000000001
V1R;49.1;-117.71000000000001
V1S;50.64;-120.38
V1T;50.26;-119.27
V1V;49.92;-119.44
V1W;49.83;-119.47
V1X;49.9;-119.39
V1Y;49.88;-119.48
V1Z;49.870000000000005;-119.56
V2A;49.49;-119.58
V2B;50.71;-120.37
V2C;50.67;-120.28
V2D;49.17;-121.96000000000001
V2E;50.64;-120.34
V2F;49.07;-122.31
V2G;52.13;-122.14
V2H;50.71;-120.28
V2J;52.980000000000004;-122.48
V2K;53.980000000000004;-122.79
V2L;53.9;-122.75
V2M;53.92;-122.79
V2N;53.870000000000005;-122.77
V2P;49.17;-121.94
V2R;49.11;-121.97
V2S;49.050000000000004;-122.28
V2T;49.050000000000004;-122.34
V2V;49.15;-122.31
V2W;49.2;-122.52
V2X;49.22;-122.61
V2Y;49.13;-122.65
V2Z;49.06;-122.60000000000001
V3A;49.09;-122.66
V3B;49.28;-122.77
V3C;49.26;-122.79
V3E;49.29;-122.79
V3F;49.13;-122.8
V3G;49.06;-122.21000000000001
V3H;49.29;-122.86
V3J;49.26;-122.87
V3K;49.24;-122.86
V3L;49.22;-122.91
V3M;49.2;-122.93
V3N;49.22;-122.94
V3O;49.27;-122.78
V3P;49.28;-122.77
V3Q;49.08;-122.64
V3R;49.19;-122.81
V3S;49.11;-122.77
V3T;49.19;-122.85000000000001
V3V;49.18;-122.87
V3W;49.13;-122.86
V3X;49.11;-122.86
V3Y;49.22;-122.69
V3Z;49.230000000000004;-122.64
V4A;49.04;-122.83
V4B;49.03;-122.8
V4C;49.15;-122.91
V4E;49.120000000000005;-122.91
V4G;49.14;-122.99000000000001
V4H;47.54;-93.59
V4I;49.85;-119.67
V4K;49.09;-123.07000000000001
V4L;49.02;-123.06
V4M;49.02;-123.08
V4N;49.17;-122.75
V4P;49.050000000000004;-122.81
V4R;49.230000000000004;-122.56
V4S;49.18;-122.37
V4T;49.84;-119.64
V4U;49.64;-122.10000000000001
V4V;50.04;-119.46000000000001
V4W;49.07;-122.5
V4X;49.07;-122.4
V4Y;49.44;-121.87
V4Z;49.160000000000004;-121.87
V5A;49.26;-122.94
V5B;49.27;-122.98
V5C;49.28;-123.01
V5E;49.230000000000004;-122.96000000000001
V5F;49.29;-123.06
V5G;49.25;-123.0
V5H;49.230000000000004;-123.0
V5I;49.27;-123.11
V5J;49.21;-123.0
V5K;49.28;-123.04
V5L;49.28;-123.07000000000001
V5M;49.26;-123.07000000000001
V5N;49.26;-123.08
V5O;49.25;-123.09
V5P;49.22;-123.08
V5R;49.24;-123.05
V5S;49.22;-123.05
V5T;49.26;-123.10000000000001
V5V;49.25;-123.10000000000001
V5W;49.230000000000004;-123.10000000000001
V5X;49.22;-123.10000000000001
V5Y;49.25;-123.11
V5Z;49.25;-123.12
V6A;49.28;-123.09
V6B;49.28;-123.11
V6C;49.28;-123.12
V6D;49.28;-123.12
V6E;49.29;-123.13000000000001
V6F;49.28;-123.11
V6G;49.29;-123.13000000000001
V6H;49.26;-123.12
V6J;49.26;-123.14
V6K;49.26;-123.15
V6L;49.25;-123.15
V6M;49.230000000000004;-123.14
V6N;49.230000000000004;-123.17
V6O;49.21;-123.12
V6P;49.22;-123.13000000000001
V6R;49.26;-123.19
V6S;49.25;-123.19
V6T;49.26;-123.25
V6V;49.19;-123.05
V6W;49.15;-123.05
V6X;49.18;-123.12
V6Y;49.160000000000004;-123.13000000000001
V6Z;49.28;-123.13000000000001
V7A;49.14;-123.12
V7B;49.19;-123.16
V7C;49.160000000000004;-123.17
V7D;49.18;-123.15
V7E;49.13;-123.17
V7F;49.31;-123.02
V7G;49.32;-122.96000000000001
V7H;49.32;-123.0
V7J;49.32;-123.03
V7K;49.34;-123.04
V7L;49.32;-123.06
V7M;49.32;-123.08
V7N;49.34;-123.07000000000001
V7O;49.21;-123.15
